Market_place,URL,Product_name,SKU,Price,Currency,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Love the easy clean!,Yes she did,"May 13, 2017","First time ever installing a toilet. Followed the instructions and 6+ months on it is still working great and no issues with the seat sliding around, however it is a cheap flimsy plastic. I would pay to have a more durable seat. We did not use the wax ring that came with btw. Buying our second one today and eventually a third to have them in all our bathrooms.",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,We like it very much,ProVega350,"May 29, 2014",We bought two of these yesterday. I installed one in the evening. Installation was a snap. All the parts were included except for the water supply line. As I installed it I was impressed with it's engineering. Someone had thought about it's installation and had done a good job. If this is any indication of this toilet's performance we have hit a homerun. The amount of water it appears to use seems like it wouldn't do the job but it does and it does it very well. I don't know if this is an intended design feature but this toilet has a pseudo dual flush. If you press and release the handle immediately it uses less water (about half the tank)  than if you press the handle and hold it down which empties the tank. After having used this toilet for several bowel movements I have found just the tap and release has worked well. So far we are extremely happy with this toilet. I will write again if we feel any different with time.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Easy To Clean,EmilyAnn,"September 23, 2015",I bought this as a replacement for an older toilet. We have a smallish bathroom and there isn't much space between the toilet and vanity. The slimmer narrow design of this model makes the space seem much larger. The main reason I purchased this model is the smooth sides. No more nooks and crannies around the plumbing to catch lint and whatever else comes along.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Strong flushing power,FWCA,"March 7, 2011",Installation was straightforward. H2Option has pretty strong flushing power. It flushed everything we dumped in so far. There are 2 minor problems. (1) The tank splashes water out during refilling when the lid is open. This can be fixed by closing the supply valve a little. (2) You need to press and hold the button for 2 seconds in order to get a proper flush.,4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Disappointed,Rafe,"March 6, 2019","We purchased the American Standard Clean high efficiency elongated 1.28 got toilet when we totally remodeled our master bath. Very disappointed in the cheap quality of the self closing toilet seat which now also squeaks when closing. The plastic flush handel is made of plastic, sure to break at some point. Wish the same stile came in a higher elevated model.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Better than a portable seat,PoconoMan,"March 12, 2017",Replaced one with this to get the chair height and avoid not have the portable seat in place when needed. Seems to flush better even though it replaced a 1.6 gallon. Only downside was the color wasn't as dark as advertised. Base isn't as long as the one it replaced that was there for 20 years. so we're dealing with stained vinyl. Nothing a rug won't cover.,4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,American Standard 1.28-GPF Elongated chair height,Mark,"June 3, 2017",Was an easy installation with all parts supplied with toilet. Purchased two different length supply lines to be sure I had correct length for installation - returned other afterwards. Toilet does a great job with only one flush required. Wasn't sure I'd like this as the one it replaced was older style with higher water capacity. Very satisfied.,5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Almost perfect!,yogaguy,"March 3, 2016","I bought two of these--one for my business and one for home. The business model has worked perfectly and has received many compliments. The home one has a problem that I haven't been able to fix yet. It runs continually because the mechanism that should stop the filling gets stuck. Seems like it should be an easy fix, but it hasn't been so far.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Longest it ever took to instill,Cooter,"September 17, 2016","When the wife pick out this toilet I thought it was a good deal and wouldn't take long to swap out for the older one we had at home. WRONG!!!!! We live 25 miles from Lowe's, so we made sure to get everything I needed to get it done so no extra trips. We were assured that everything we needed to install was in the box. I head a friend that showed up and said he would help me so it would be even faster I thought. Again WRONG!!!! First it was late when we got home about an hour and a half before Lowe's closed for the night. Instead of unpacking the new toilet and checking to make sure everything was there while I was lugging the old one out my friend just pulled everything out of the box and had it just setting there when I came back in. Now I have installed toilets many times when I use to remodel homes, so getting the old wax ring up and the new one down and the bolts to secure the toilet didn't take long. Now when it came to installing the tank on the back. We couldn't find the nuts that went on the pre installed bolts in the tank. I went back to the box and looked in every piece of folded cardboard just to see if he had just over looked them,not the case. So now I drive all the way back to Lowe's to get the nuts. The gentleman that helped us has very nice and just gave us the nuts and the nifty little plastic holder that was supposed to come with mine. Drive all the way home and now I'm ready to do this. I looked at the doughnut gasket that goes between the tank and the bowl and it seemed a little small to me but it has been awhile since I had had to do this so I figured that it was just smaller so it would be a perfect fit and cut down on cost. WRONG!!! I couldn't get it to stay on and now I'm feeling like a fool because I can't get something so simple to work. Finally I got it to stay on long enough to bolt it down. Success I thought. Wrong when I flushed it I flooded my bathroom! Now it's too late to go back because Lowe's is now closed. Thank GOD we have 2 bathrooms in our home is all I can say. As soon as the doors opened the next morning I was there again the same gentlemen that had helped the night before was a little shocked to see me standing there. When he asked ""well did you get it all taken care of last night?"" I handed home the donut gasket and ask if maybe he could show me how that was supposed to fit. We walked back to the same box he had opened the night before and pulled out the donut gasket from that box. As he shook his head he said he had never seen so many things go wrong with one toilet ever. When I got home put the new donut gasket on and it NOW works like a charm. It's a great toilet if you get all the parts you need. Oh yeah I also tried calling the 1-800 number for help when I was first trying to get the donut gasket to fit it was too late and the call center was closed. In what I spent in gas driving back and forth I could have hired someone to do it. If you do decide to get this PLEASE open it up right there and make sure all the right parts are in fact in the box.",1,1.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Bought it for its clean look & design...,Pirate Tom,"June 3, 2011","This replaced the original commode from 1982. It's in a master bath suite, with the shower stall & toilet in a water-closet type room: because of the narrow dimensions, this unit makes the space seem less full & cluttered. The chair height accentuates this look, too. It feels less 1980s now, & makes me want to update the rest of the fixtures.",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Top Button Flush!,xavier47,"July 2, 2013","I haven't had a toilet that flushes from the top for a decade, and I'm really glad to have one again...you lose a little space for candles or tissue, but there is something cleaner about flushing from the top...I weirdly feel dirty when over at a friends and I have to reach to the side of the toilet to flush, like some kind of caveman",4,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,Very efficient and great performance!,tomo68,"August 15, 2019","This is our fourth toilet like this! We have replaced all of our ""upgraded"" builder models. Love the chair height and the self closing seat is awesome. Now, we can even get our grandchildren to close the lids!! We are very pleased with the flush efficiency and the fast fill, too! The smooth sides make cleaning a snap!",5,0.0,0.0
lowes.com,https://www.lowes.com/pd/American-Standard-Saver-White-WaterSense-Labeled-Elongated-Chair-Height-2-piece-Toilet-12-in-Rough-In-Size/3380314,American Standard  Saver White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In Size (Ada Compliant),Model #710FA.101.020,179.0,USD,No complaints!,Joe gymnast,"March 20, 2018",My family has been very happy with this toilet. We had concerns as to whether the low amount of water used to flush would be adequate but we have had no issues. The plumber who installed it was also impressed with the flush efficiency. The outside design allows for easy cleaning. We would definitely recommend this toilet!,5,0.0,0.0
